# LRD Data from Krishna from Kocevski et al
# Survey: NGDEEP
# The value or p is taken to be 1 for now
# counter   z       M1450   p
  9137      7.35    -16.30  1.00000
  9138      7.35    -16.25  1.00000
  9139      7.35    -16.20  1.00000
  9140      7.35    -16.15  1.00000
  9141      7.35    -16.10  1.00000
  9142      7.35    -16.05  1.00000
  9143      7.35    -16.00  1.00000
  9144      7.35    -15.95  1.00000
  9145      7.35    -15.90  1.00000
  9146      7.35    -15.85  1.00000
  9147      7.35    -15.80  1.00000
  9148      7.35    -15.75  1.00000
  9149      7.35    -15.70  1.00000
  9150      7.35    -15.65  1.00000
  9151      7.35    -15.60  1.00000
  9152      7.35    -15.55  1.00000
  9153      7.35    -15.50  1.00000
  9154      7.35    -15.45  1.00000
  9155      7.35    -15.40  1.00000
  9156      7.35    -15.35  1.00000
  9157      7.35    -15.30  1.00000
  9158      7.35    -15.25  1.00000
  9159      7.35    -15.20  1.00000
  9160      7.35    -15.15  1.00000
  9161      7.35    -15.10  1.00000
  9162      7.35    -15.05  1.00000
  9163      7.35    -15.00  1.00000
  9164      7.35    -14.95  1.00000
  9165      7.40    -20.70  1.00000
  9166      7.40    -20.65  1.00000
  9167      7.40    -20.60  1.00000
  9168      7.40    -20.55  1.00000
  9169      7.40    -20.50  1.00000
  9170      7.40    -20.45  1.00000
  9171      7.40    -20.40  1.00000
  9172      7.40    -20.35  1.00000
  9173      7.40    -20.30  1.00000
  9174      7.40    -20.25  1.00000
  9175      7.40    -20.20  1.00000
  9176      7.40    -20.15  1.00000
  9177      7.40    -20.10  1.00000
  9178      7.40    -20.05  1.00000
  9179      7.40    -20.00  1.00000
  9180      7.40    -19.95  1.00000
  9181      7.40    -19.90  1.00000
  9182      7.40    -19.85  1.00000
  9183      7.40    -19.80  1.00000
  9184      7.40    -19.75  1.00000
  9185      7.40    -19.70  1.00000
  9186      7.40    -19.65  1.00000
  9187      7.40    -19.60  1.00000
  9188      7.40    -19.55  1.00000
  9189      7.40    -19.50  1.00000
  9190      7.40    -19.45  1.00000
  9191      7.40    -19.40  1.00000
  9192      7.40    -19.35  1.00000
  9193      7.40    -19.30  1.00000
  9194      7.40    -19.25  1.00000
  9195      7.40    -19.20  1.00000
  9196      7.40    -19.15  1.00000
  9197      7.40    -19.10  1.00000
  9198      7.40    -19.05  1.00000
  9199      7.40    -19.00  1.00000
  9200      7.40    -18.95  1.00000
  9201      7.40    -18.90  1.00000
  9202      7.40    -18.85  1.00000
  9203      7.40    -18.80  1.00000
  9204      7.40    -18.75  1.00000
  9205      7.40    -18.70  1.00000
  9206      7.40    -18.65  1.00000
  9207      7.40    -18.60  1.00000
  9208      7.40    -18.55  1.00000
  9209      7.40    -18.50  1.00000
  9210      7.40    -18.45  1.00000
  9211      7.40    -18.40  1.00000
  9212      7.40    -18.35  1.00000
  9213      7.40    -18.30  1.00000
  9214      7.40    -18.25  1.00000
  9215      7.40    -18.20  1.00000
  9216      7.40    -18.15  1.00000
  9217      7.40    -18.10  1.00000
  9218      7.40    -18.05  1.00000
  9219      7.40    -18.00  1.00000
  9220      7.40    -17.95  1.00000
  9221      7.40    -17.90  1.00000
  9222      7.40    -17.85  1.00000
  9223      7.40    -17.80  1.00000
  9224      7.40    -17.75  1.00000
  9225      7.40    -17.70  1.00000
  9226      7.40    -17.65  1.00000
  9227      7.40    -17.60  1.00000
  9228      7.40    -17.55  1.00000
  9229      7.40    -17.50  1.00000
  9230      7.40    -17.45  1.00000
  9231      7.40    -17.40  1.00000
  9232      7.40    -17.35  1.00000
  9233      7.40    -17.30  1.00000
  9234      7.40    -17.25  1.00000
  9235      7.40    -17.20  1.00000
  9236      7.40    -17.15  1.00000
  9237      7.40    -17.10  1.00000
  9238      7.40    -17.05  1.00000
  9239      7.40    -17.00  1.00000
  9240      7.40    -16.95  1.00000
  9241      7.40    -16.90  1.00000
  9242      7.40    -16.85  1.00000
  9243      7.40    -16.80  1.00000
  9244      7.40    -16.75  1.00000
  9245      7.40    -16.70  1.00000
  9246      7.40    -16.65  1.00000
  9247      7.40    -16.60  1.00000
  9248      7.40    -16.55  1.00000
  9249      7.40    -16.50  1.00000
  9250      7.40    -16.45  1.00000
  9251      7.40    -16.40  1.00000
  9252      7.40    -16.35  1.00000
  9253      7.40    -16.30  1.00000
  9254      7.40    -16.25  1.00000
  9255      7.40    -16.20  1.00000
  9256      7.40    -16.15  1.00000
  9257      7.40    -16.10  1.00000
  9258      7.40    -16.05  1.00000
  9259      7.40    -16.00  1.00000
  9260      7.40    -15.95  1.00000
  9261      7.40    -15.90  1.00000
  9262      7.40    -15.85  1.00000
  9263      7.40    -15.80  1.00000
  9264      7.40    -15.75  1.00000
  9265      7.40    -15.70  1.00000
  9266      7.40    -15.65  1.00000
  9267      7.40    -15.60  1.00000
  9268      7.40    -15.55  1.00000
  9269      7.40    -15.50  1.00000
  9270      7.40    -15.45  1.00000
  9271      7.40    -15.40  1.00000
  9272      7.40    -15.35  1.00000
  9273      7.40    -15.30  1.00000
  9274      7.40    -15.25  1.00000
  9275      7.40    -15.20  1.00000
  9276      7.40    -15.15  1.00000
  9277      7.40    -15.10  1.00000
  9278      7.40    -15.05  1.00000
  9279      7.40    -15.00  1.00000
  9280      7.40    -14.95  1.00000
  9281      7.45    -20.70  1.00000
  9282      7.45    -20.65  1.00000
  9283      7.45    -20.60  1.00000
  9284      7.45    -20.55  1.00000
  9285      7.45    -20.50  1.00000
  9286      7.45    -20.45  1.00000
  9287      7.45    -20.40  1.00000
  9288      7.45    -20.35  1.00000
  9289      7.45    -20.30  1.00000
  9290      7.45    -20.25  1.00000
  9291      7.45    -20.20  1.00000
  9292      7.45    -20.15  1.00000
  9293      7.45    -20.10  1.00000
  9294      7.45    -20.05  1.00000
  9295      7.45    -20.00  1.00000
  9296      7.45    -19.95  1.00000
  9297      7.45    -19.90  1.00000
  9298      7.45    -19.85  1.00000
  9299      7.45    -19.80  1.00000
  9300      7.45    -19.75  1.00000
  9301      7.45    -19.70  1.00000
  9302      7.45    -19.65  1.00000
  9303      7.45    -19.60  1.00000
  9304      7.45    -19.55  1.00000
  9305      7.45    -19.50  1.00000
  9306      7.45    -19.45  1.00000
  9307      7.45    -19.40  1.00000
  9308      7.45    -19.35  1.00000
  9309      7.45    -19.30  1.00000
  9310      7.45    -19.25  1.00000
  9311      7.45    -19.20  1.00000
  9312      7.45    -19.15  1.00000
  9313      7.45    -19.10  1.00000
  9314      7.45    -19.05  1.00000
  9315      7.45    -19.00  1.00000
  9316      7.45    -18.95  1.00000
  9317      7.45    -18.90  1.00000
  9318      7.45    -18.85  1.00000
  9319      7.45    -18.80  1.00000
  9320      7.45    -18.75  1.00000
  9321      7.45    -18.70  1.00000
  9322      7.45    -18.65  1.00000
  9323      7.45    -18.60  1.00000
  9324      7.45    -18.55  1.00000
  9325      7.45    -18.50  1.00000
  9326      7.45    -18.45  1.00000
  9327      7.45    -18.40  1.00000
  9328      7.45    -18.35  1.00000
  9329      7.45    -18.30  1.00000
  9330      7.45    -18.25  1.00000
  9331      7.45    -18.20  1.00000
  9332      7.45    -18.15  1.00000
  9333      7.45    -18.10  1.00000
  9334      7.45    -18.05  1.00000
  9335      7.45    -18.00  1.00000
  9336      7.45    -17.95  1.00000
  9337      7.45    -17.90  1.00000
  9338      7.45    -17.85  1.00000
  9339      7.45    -17.80  1.00000
  9340      7.45    -17.75  1.00000
  9341      7.45    -17.70  1.00000
  9342      7.45    -17.65  1.00000
  9343      7.45    -17.60  1.00000
  9344      7.45    -17.55  1.00000
  9345      7.45    -17.50  1.00000
  9346      7.45    -17.45  1.00000
  9347      7.45    -17.40  1.00000
  9348      7.45    -17.35  1.00000
  9349      7.45    -17.30  1.00000
  9350      7.45    -17.25  1.00000
  9351      7.45    -17.20  1.00000
  9352      7.45    -17.15  1.00000
  9353      7.45    -17.10  1.00000
  9354      7.45    -17.05  1.00000
  9355      7.45    -17.00  1.00000
  9356      7.45    -16.95  1.00000
  9357      7.45    -16.90  1.00000
  9358      7.45    -16.85  1.00000
  9359      7.45    -16.80  1.00000
  9360      7.45    -16.75  1.00000
  9361      7.45    -16.70  1.00000
  9362      7.45    -16.65  1.00000
  9363      7.45    -16.60  1.00000
  9364      7.45    -16.55  1.00000
  9365      7.45    -16.50  1.00000
  9366      7.45    -16.45  1.00000
  9367      7.45    -16.40  1.00000
  9368      7.45    -16.35  1.00000
  9369      7.45    -16.30  1.00000
  9370      7.45    -16.25  1.00000
  9371      7.45    -16.20  1.00000
  9372      7.45    -16.15  1.00000
  9373      7.45    -16.10  1.00000
  9374      7.45    -16.05  1.00000
  9375      7.45    -16.00  1.00000
  9376      7.45    -15.95  1.00000
  9377      7.45    -15.90  1.00000
  9378      7.45    -15.85  1.00000
  9379      7.45    -15.80  1.00000
  9380      7.45    -15.75  1.00000
  9381      7.45    -15.70  1.00000
  9382      7.45    -15.65  1.00000
  9383      7.45    -15.60  1.00000
  9384      7.45    -15.55  1.00000
  9385      7.45    -15.50  1.00000
  9386      7.45    -15.45  1.00000
  9387      7.45    -15.40  1.00000
  9388      7.45    -15.35  1.00000
  9389      7.45    -15.30  1.00000
  9390      7.45    -15.25  1.00000
  9391      7.45    -15.20  1.00000
  9392      7.45    -15.15  1.00000
  9393      7.45    -15.10  1.00000
  9394      7.45    -15.05  1.00000
  9395      7.45    -15.00  1.00000
  9396      7.45    -14.95  1.00000
  9397      7.50    -20.70  1.00000
  9398      7.50    -20.65  1.00000
  9399      7.50    -20.60  1.00000
  9400      7.50    -20.55  1.00000
  9401      7.50    -20.50  1.00000
  9402      7.50    -20.45  1.00000
  9403      7.50    -20.40  1.00000
  9404      7.50    -20.35  1.00000
  9405      7.50    -20.30  1.00000
  9406      7.50    -20.25  1.00000
  9407      7.50    -20.20  1.00000
  9408      7.50    -20.15  1.00000
  9409      7.50    -20.10  1.00000
  9410      7.50    -20.05  1.00000
  9411      7.50    -20.00  1.00000
  9412      7.50    -19.95  1.00000
  9413      7.50    -19.90  1.00000
  9414      7.50    -19.85  1.00000
  9415      7.50    -19.80  1.00000
  9416      7.50    -19.75  1.00000
  9417      7.50    -19.70  1.00000
  9418      7.50    -19.65  1.00000
  9419      7.50    -19.60  1.00000
  9420      7.50    -19.55  1.00000
  9421      7.50    -19.50  1.00000
  9422      7.50    -19.45  1.00000
  9423      7.50    -19.40  1.00000
  9424      7.50    -19.35  1.00000
  9425      7.50    -19.30  1.00000
  9426      7.50    -19.25  1.00000
  9427      7.50    -19.20  1.00000
  9428      7.50    -19.15  1.00000
  9429      7.50    -19.10  1.00000
  9430      7.50    -19.05  1.00000
  9431      7.50    -19.00  1.00000
  9432      7.50    -18.95  1.00000
  9433      7.50    -18.90  1.00000
  9434      7.50    -18.85  1.00000
  9435      7.50    -18.80  1.00000
  9436      7.50    -18.75  1.00000
  9437      7.50    -18.70  1.00000
  9438      7.50    -18.65  1.00000
  9439      7.50    -18.60  1.00000
  9440      7.50    -18.55  1.00000
  9441      7.50    -18.50  1.00000
  9442      7.50    -18.45  1.00000
  9443      7.50    -18.40  1.00000
  9444      7.50    -18.35  1.00000
  9445      7.50    -18.30  1.00000
  9446      7.50    -18.25  1.00000
  9447      7.50    -18.20  1.00000
  9448      7.50    -18.15  1.00000
  9449      7.50    -18.10  1.00000
  9450      7.50    -18.05  1.00000
  9451      7.50    -18.00  1.00000
  9452      7.50    -17.95  1.00000
  9453      7.50    -17.90  1.00000
  9454      7.50    -17.85  1.00000
  9455      7.50    -17.80  1.00000
  9456      7.50    -17.75  1.00000
  9457      7.50    -17.70  1.00000
  9458      7.50    -17.65  1.00000
  9459      7.50    -17.60  1.00000
  9460      7.50    -17.55  1.00000
  9461      7.50    -17.50  1.00000
  9462      7.50    -17.45  1.00000
  9463      7.50    -17.40  1.00000
  9464      7.50    -17.35  1.00000
  9465      7.50    -17.30  1.00000
  9466      7.50    -17.25  1.00000
  9467      7.50    -17.20  1.00000
  9468      7.50    -17.15  1.00000
  9469      7.50    -17.10  1.00000
  9470      7.50    -17.05  1.00000
  9471      7.50    -17.00  1.00000
  9472      7.50    -16.95  1.00000
  9473      7.50    -16.90  1.00000
  9474      7.50    -16.85  1.00000
  9475      7.50    -16.80  1.00000
  9476      7.50    -16.75  1.00000
  9477      7.50    -16.70  1.00000
  9478      7.50    -16.65  1.00000
  9479      7.50    -16.60  1.00000
  9480      7.50    -16.55  1.00000
  9481      7.50    -16.50  1.00000
  9482      7.50    -16.45  1.00000
  9483      7.50    -16.40  1.00000
  9484      7.50    -16.35  1.00000
  9485      7.50    -16.30  1.00000
  9486      7.50    -16.25  1.00000
  9487      7.50    -16.20  1.00000
  9488      7.50    -16.15  1.00000
  9489      7.50    -16.10  1.00000
  9490      7.50    -16.05  1.00000
  9491      7.50    -16.00  1.00000
  9492      7.50    -15.95  1.00000
  9493      7.50    -15.90  1.00000
  9494      7.50    -15.85  1.00000
  9495      7.50    -15.80  1.00000
  9496      7.50    -15.75  1.00000
  9497      7.50    -15.70  1.00000
  9498      7.50    -15.65  1.00000
  9499      7.50    -15.60  1.00000
  9500      7.50    -15.55  1.00000
  9501      7.50    -15.50  1.00000
  9502      7.50    -15.45  1.00000
  9503      7.50    -15.40  1.00000
  9504      7.50    -15.35  1.00000
  9505      7.50    -15.30  1.00000
  9506      7.50    -15.25  1.00000
  9507      7.50    -15.20  1.00000
  9508      7.50    -15.15  1.00000
  9509      7.50    -15.10  1.00000
  9510      7.50    -15.05  1.00000
  9511      7.50    -15.00  1.00000
  9512      7.50    -14.95  1.00000
  9513      7.55    -20.70  1.00000
  9514      7.55    -20.65  1.00000
  9515      7.55    -20.60  1.00000
  9516      7.55    -20.55  1.00000
  9517      7.55    -20.50  1.00000
  9518      7.55    -20.45  1.00000
  9519      7.55    -20.40  1.00000
  9520      7.55    -20.35  1.00000
  9521      7.55    -20.30  1.00000
  9522      7.55    -20.25  1.00000
  9523      7.55    -20.20  1.00000
  9524      7.55    -20.15  1.00000
  9525      7.55    -20.10  1.00000
  9526      7.55    -20.05  1.00000
  9527      7.55    -20.00  1.00000
  9528      7.55    -19.95  1.00000
  9529      7.55    -19.90  1.00000
  9530      7.55    -19.85  1.00000
  9531      7.55    -19.80  1.00000
  9532      7.55    -19.75  1.00000
  9533      7.55    -19.70  1.00000
  9534      7.55    -19.65  1.00000
  9535      7.55    -19.60  1.00000
  9536      7.55    -19.55  1.00000
  9537      7.55    -19.50  1.00000
  9538      7.55    -19.45  1.00000
  9539      7.55    -19.40  1.00000
  9540      7.55    -19.35  1.00000
  9541      7.55    -19.30  1.00000
  9542      7.55    -19.25  1.00000
  9543      7.55    -19.20  1.00000
  9544      7.55    -19.15  1.00000
  9545      7.55    -19.10  1.00000
  9546      7.55    -19.05  1.00000
  9547      7.55    -19.00  1.00000
  9548      7.55    -18.95  1.00000
  9549      7.55    -18.90  1.00000
  9550      7.55    -18.85  1.00000
  9551      7.55    -18.80  1.00000
  9552      7.55    -18.75  1.00000
  9553      7.55    -18.70  1.00000
  9554      7.55    -18.65  1.00000
  9555      7.55    -18.60  1.00000
  9556      7.55    -18.55  1.00000
  9557      7.55    -18.50  1.00000
  9558      7.55    -18.45  1.00000
  9559      7.55    -18.40  1.00000
  9560      7.55    -18.35  1.00000
  9561      7.55    -18.30  1.00000
  9562      7.55    -18.25  1.00000
  9563      7.55    -18.20  1.00000
  9564      7.55    -18.15  1.00000
  9565      7.55    -18.10  1.00000
  9566      7.55    -18.05  1.00000
  9567      7.55    -18.00  1.00000
  9568      7.55    -17.95  1.00000
  9569      7.55    -17.90  1.00000
  9570      7.55    -17.85  1.00000
  9571      7.55    -17.80  1.00000
  9572      7.55    -17.75  1.00000
  9573      7.55    -17.70  1.00000
  9574      7.55    -17.65  1.00000
  9575      7.55    -17.60  1.00000
  9576      7.55    -17.55  1.00000
  9577      7.55    -17.50  1.00000
  9578      7.55    -17.45  1.00000
  9579      7.55    -17.40  1.00000
  9580      7.55    -17.35  1.00000
  9581      7.55    -17.30  1.00000
  9582      7.55    -17.25  1.00000
  9583      7.55    -17.20  1.00000
  9584      7.55    -17.15  1.00000
  9585      7.55    -17.10  1.00000
  9586      7.55    -17.05  1.00000
  9587      7.55    -17.00  1.00000
  9588      7.55    -16.95  1.00000
  9589      7.55    -16.90  1.00000
  9590      7.55    -16.85  1.00000
  9591      7.55    -16.80  1.00000
  9592      7.55    -16.75  1.00000
  9593      7.55    -16.70  1.00000
  9594      7.55    -16.65  1.00000
  9595      7.55    -16.60  1.00000
  9596      7.55    -16.55  1.00000
  9597      7.55    -16.50  1.00000
  9598      7.55    -16.45  1.00000
  9599      7.55    -16.40  1.00000
  9600      7.55    -16.35  1.00000
  9601      7.55    -16.30  1.00000
  9602      7.55    -16.25  1.00000
  9603      7.55    -16.20  1.00000
  9604      7.55    -16.15  1.00000
  9605      7.55    -16.10  1.00000
  9606      7.55    -16.05  1.00000
  9607      7.55    -16.00  1.00000
  9608      7.55    -15.95  1.00000
  9609      7.55    -15.90  1.00000
  9610      7.55    -15.85  1.00000
  9611      7.55    -15.80  1.00000
  9612      7.55    -15.75  1.00000
