# LRD Data from Krishna from Kocevski et al
# Survey: CEERS
# The value or p is taken to be 1 for now
# counter   z       M1450   p
  814       2.65    -17.57  1.00000
  815       2.65    -17.52  1.00000
  816       2.65    -17.47  1.00000
  817       2.65    -17.42  1.00000
  818       2.65    -17.37  1.00000
  819       2.65    -17.32  1.00000
  820       2.65    -17.27  1.00000
  821       2.65    -17.22  1.00000
  822       2.65    -17.17  1.00000
  823       2.65    -17.12  1.00000
  824       2.65    -17.07  1.00000
  825       2.65    -17.02  1.00000
  826       2.65    -16.97  1.00000
  827       2.65    -16.92  1.00000
  828       2.65    -16.87  1.00000
  829       2.65    -16.82  1.00000
  830       2.65    -16.77  1.00000
  831       2.65    -16.72  1.00000
  832       2.65    -16.67  1.00000
  833       2.65    -16.62  1.00000
  834       2.65    -16.57  1.00000
  835       2.65    -16.52  1.00000
  836       2.65    -16.47  1.00000
  837       2.65    -16.42  1.00000
  838       2.65    -16.37  1.00000
  839       2.65    -16.32  1.00000
  840       2.65    -16.27  1.00000
  841       2.65    -16.22  1.00000
  842       2.65    -16.17  1.00000
  843       2.65    -16.12  1.00000
  844       2.65    -16.07  1.00000
  845       2.65    -16.02  1.00000
  846       2.65    -15.97  1.00000
  847       2.65    -15.92  1.00000
  848       2.65    -15.87  1.00000
  849       2.65    -15.82  1.00000
  850       2.65    -15.77  1.00000
  851       2.65    -15.72  1.00000
  852       2.65    -15.67  1.00000
  853       2.65    -15.62  1.00000
  854       2.65    -15.57  1.00000
  855       2.65    -15.52  1.00000
  856       2.65    -15.47  1.00000
  857       2.65    -15.42  1.00000
  858       2.65    -15.37  1.00000
  859       2.70    -22.47  1.00000
  860       2.70    -22.42  1.00000
  861       2.70    -22.37  1.00000
  862       2.70    -22.32  1.00000
  863       2.70    -22.27  1.00000
  864       2.70    -22.22  1.00000
  865       2.70    -22.17  1.00000
  866       2.70    -22.12  1.00000
  867       2.70    -22.07  1.00000
  868       2.70    -22.02  1.00000
  869       2.70    -21.97  1.00000
  870       2.70    -21.92  1.00000
  871       2.70    -21.87  1.00000
  872       2.70    -21.82  1.00000
  873       2.70    -21.77  1.00000
  874       2.70    -21.72  1.00000
  875       2.70    -21.67  1.00000
  876       2.70    -21.62  1.00000
  877       2.70    -21.57  1.00000
  878       2.70    -21.52  1.00000
  879       2.70    -21.47  1.00000
  880       2.70    -21.42  1.00000
  881       2.70    -21.37  1.00000
  882       2.70    -21.32  1.00000
  883       2.70    -21.27  1.00000
  884       2.70    -21.22  1.00000
  885       2.70    -21.17  1.00000
  886       2.70    -21.12  1.00000
  887       2.70    -21.07  1.00000
  888       2.70    -21.02  1.00000
  889       2.70    -20.97  1.00000
  890       2.70    -20.92  1.00000
  891       2.70    -20.87  1.00000
  892       2.70    -20.82  1.00000
  893       2.70    -20.77  1.00000
  894       2.70    -20.72  1.00000
  895       2.70    -20.67  1.00000
  896       2.70    -20.62  1.00000
  897       2.70    -20.57  1.00000
  898       2.70    -20.52  1.00000
  899       2.70    -20.47  1.00000
  900       2.70    -20.42  1.00000
  901       2.70    -20.37  1.00000
  902       2.70    -20.32  1.00000
  903       2.70    -20.27  1.00000
  904       2.70    -20.22  1.00000
  905       2.70    -20.17  1.00000
  906       2.70    -20.12  1.00000
  907       2.70    -20.07  1.00000
  908       2.70    -20.02  1.00000
  909       2.70    -19.97  1.00000
  910       2.70    -19.92  1.00000
  911       2.70    -19.87  1.00000
  912       2.70    -19.82  1.00000
  913       2.70    -19.77  1.00000
  914       2.70    -19.72  1.00000
  915       2.70    -19.67  1.00000
  916       2.70    -19.62  1.00000
  917       2.70    -19.57  1.00000
  918       2.70    -19.52  1.00000
  919       2.70    -19.47  1.00000
  920       2.70    -19.42  1.00000
  921       2.70    -19.37  1.00000
  922       2.70    -19.32  1.00000
  923       2.70    -19.27  1.00000
  924       2.70    -19.22  1.00000
  925       2.70    -19.17  1.00000
  926       2.70    -19.12  1.00000
  927       2.70    -19.07  1.00000
  928       2.70    -19.02  1.00000
  929       2.70    -18.97  1.00000
  930       2.70    -18.92  1.00000
  931       2.70    -18.87  1.00000
  932       2.70    -18.82  1.00000
  933       2.70    -18.77  1.00000
  934       2.70    -18.72  1.00000
  935       2.70    -18.67  1.00000
  936       2.70    -18.62  1.00000
  937       2.70    -18.57  1.00000
  938       2.70    -18.52  1.00000
  939       2.70    -18.47  1.00000
  940       2.70    -18.42  1.00000
  941       2.70    -18.37  1.00000
  942       2.70    -18.32  1.00000
  943       2.70    -18.27  1.00000
  944       2.70    -18.22  1.00000
  945       2.70    -18.17  1.00000
  946       2.70    -18.12  1.00000
  947       2.70    -18.07  1.00000
  948       2.70    -18.02  1.00000
  949       2.70    -17.97  1.00000
  950       2.70    -17.92  1.00000
  951       2.70    -17.87  1.00000
  952       2.70    -17.82  1.00000
  953       2.70    -17.77  1.00000
  954       2.70    -17.72  1.00000
  955       2.70    -17.67  1.00000
  956       2.70    -17.62  1.00000
  957       2.70    -17.57  1.00000
  958       2.70    -17.52  1.00000
  959       2.70    -17.47  1.00000
  960       2.70    -17.42  1.00000
  961       2.70    -17.37  1.00000
  962       2.70    -17.32  1.00000
  963       2.70    -17.27  1.00000
  964       2.70    -17.22  1.00000
  965       2.70    -17.17  1.00000
  966       2.70    -17.12  1.00000
  967       2.70    -17.07  1.00000
  968       2.70    -17.02  1.00000
  969       2.70    -16.97  1.00000
  970       2.70    -16.92  1.00000
  971       2.70    -16.87  1.00000
  972       2.70    -16.82  1.00000
  973       2.70    -16.77  1.00000
  974       2.70    -16.72  1.00000
  975       2.70    -16.67  1.00000
  976       2.70    -16.62  1.00000
  977       2.70    -16.57  1.00000
  978       2.70    -16.52  1.00000
  979       2.70    -16.47  1.00000
  980       2.70    -16.42  1.00000
  981       2.70    -16.37  1.00000
  982       2.70    -16.32  1.00000
  983       2.70    -16.27  1.00000
  984       2.70    -16.22  1.00000
  985       2.70    -16.17  1.00000
  986       2.70    -16.12  1.00000
  987       2.70    -16.07  1.00000
  988       2.70    -16.02  1.00000
  989       2.70    -15.97  1.00000
  990       2.70    -15.92  1.00000
  991       2.70    -15.87  1.00000
  992       2.70    -15.82  1.00000
  993       2.70    -15.77  1.00000
  994       2.70    -15.72  1.00000
  995       2.70    -15.67  1.00000
  996       2.70    -15.62  1.00000
  997       2.70    -15.57  1.00000
  998       2.70    -15.52  1.00000
  999       2.70    -15.47  1.00000
  1000      2.70    -15.42  1.00000
  1001      2.70    -15.37  1.00000
  1002      2.75    -22.47  1.00000
  1003      2.75    -22.42  1.00000
  1004      2.75    -22.37  1.00000
  1005      2.75    -22.32  1.00000
  1006      2.75    -22.27  1.00000
  1007      2.75    -22.22  1.00000
  1008      2.75    -22.17  1.00000
  1009      2.75    -22.12  1.00000
  1010      2.75    -22.07  1.00000
  1011      2.75    -22.02  1.00000
  1012      2.75    -21.97  1.00000
  1013      2.75    -21.92  1.00000
  1014      2.75    -21.87  1.00000
  1015      2.75    -21.82  1.00000
  1016      2.75    -21.77  1.00000
  1017      2.75    -21.72  1.00000
  1018      2.75    -21.67  1.00000
  1019      2.75    -21.62  1.00000
  1020      2.75    -21.57  1.00000
  1021      2.75    -21.52  1.00000
  1022      2.75    -21.47  1.00000
  1023      2.75    -21.42  1.00000
  1024      2.75    -21.37  1.00000
  1025      2.75    -21.32  1.00000
  1026      2.75    -21.27  1.00000
  1027      2.75    -21.22  1.00000
  1028      2.75    -21.17  1.00000
  1029      2.75    -21.12  1.00000
  1030      2.75    -21.07  1.00000
  1031      2.75    -21.02  1.00000
  1032      2.75    -20.97  1.00000
  1033      2.75    -20.92  1.00000
  1034      2.75    -20.87  1.00000
  1035      2.75    -20.82  1.00000
  1036      2.75    -20.77  1.00000
  1037      2.75    -20.72  1.00000
  1038      2.75    -20.67  1.00000
  1039      2.75    -20.62  1.00000
  1040      2.75    -20.57  1.00000
  1041      2.75    -20.52  1.00000
  1042      2.75    -20.47  1.00000
  1043      2.75    -20.42  1.00000
  1044      2.75    -20.37  1.00000
  1045      2.75    -20.32  1.00000
  1046      2.75    -20.27  1.00000
  1047      2.75    -20.22  1.00000
  1048      2.75    -20.17  1.00000
  1049      2.75    -20.12  1.00000
  1050      2.75    -20.07  1.00000
  1051      2.75    -20.02  1.00000
  1052      2.75    -19.97  1.00000
  1053      2.75    -19.92  1.00000
  1054      2.75    -19.87  1.00000
  1055      2.75    -19.82  1.00000
  1056      2.75    -19.77  1.00000
  1057      2.75    -19.72  1.00000
  1058      2.75    -19.67  1.00000
  1059      2.75    -19.62  1.00000
  1060      2.75    -19.57  1.00000
  1061      2.75    -19.52  1.00000
  1062      2.75    -19.47  1.00000
  1063      2.75    -19.42  1.00000
  1064      2.75    -19.37  1.00000
  1065      2.75    -19.32  1.00000
  1066      2.75    -19.27  1.00000
  1067      2.75    -19.22  1.00000
  1068      2.75    -19.17  1.00000
  1069      2.75    -19.12  1.00000
  1070      2.75    -19.07  1.00000
  1071      2.75    -19.02  1.00000
  1072      2.75    -18.97  1.00000
  1073      2.75    -18.92  1.00000
  1074      2.75    -18.87  1.00000
  1075      2.75    -18.82  1.00000
  1076      2.75    -18.77  1.00000
  1077      2.75    -18.72  1.00000
  1078      2.75    -18.67  1.00000
  1079      2.75    -18.62  1.00000
  1080      2.75    -18.57  1.00000
  1081      2.75    -18.52  1.00000
  1082      2.75    -18.47  1.00000
  1083      2.75    -18.42  1.00000
  1084      2.75    -18.37  1.00000
  1085      2.75    -18.32  1.00000
  1086      2.75    -18.27  1.00000
  1087      2.75    -18.22  1.00000
  1088      2.75    -18.17  1.00000
  1089      2.75    -18.12  1.00000
  1090      2.75    -18.07  1.00000
  1091      2.75    -18.02  1.00000
  1092      2.75    -17.97  1.00000
  1093      2.75    -17.92  1.00000
  1094      2.75    -17.87  1.00000
  1095      2.75    -17.82  1.00000
  1096      2.75    -17.77  1.00000
  1097      2.75    -17.72  1.00000
  1098      2.75    -17.67  1.00000
  1099      2.75    -17.62  1.00000
  1100      2.75    -17.57  1.00000
  1101      2.75    -17.52  1.00000
  1102      2.75    -17.47  1.00000
  1103      2.75    -17.42  1.00000
  1104      2.75    -17.37  1.00000
  1105      2.75    -17.32  1.00000
  1106      2.75    -17.27  1.00000
  1107      2.75    -17.22  1.00000
  1108      2.75    -17.17  1.00000
  1109      2.75    -17.12  1.00000
  1110      2.75    -17.07  1.00000
  1111      2.75    -17.02  1.00000
  1112      2.75    -16.97  1.00000
  1113      2.75    -16.92  1.00000
  1114      2.75    -16.87  1.00000
  1115      2.75    -16.82  1.00000
  1116      2.75    -16.77  1.00000
  1117      2.75    -16.72  1.00000
  1118      2.75    -16.67  1.00000
  1119      2.75    -16.62  1.00000
  1120      2.75    -16.57  1.00000
  1121      2.75    -16.52  1.00000
  1122      2.75    -16.47  1.00000
  1123      2.75    -16.42  1.00000
  1124      2.75    -16.37  1.00000
  1125      2.75    -16.32  1.00000
  1126      2.75    -16.27  1.00000
  1127      2.75    -16.22  1.00000
  1128      2.75    -16.17  1.00000
  1129      2.75    -16.12  1.00000
  1130      2.75    -16.07  1.00000
  1131      2.75    -16.02  1.00000
  1132      2.75    -15.97  1.00000
  1133      2.75    -15.92  1.00000
  1134      2.75    -15.87  1.00000
  1135      2.75    -15.82  1.00000
  1136      2.75    -15.77  1.00000
  1137      2.75    -15.72  1.00000
  1138      2.75    -15.67  1.00000
  1139      2.75    -15.62  1.00000
  1140      2.75    -15.57  1.00000
  1141      2.75    -15.52  1.00000
  1142      2.75    -15.47  1.00000
  1143      2.75    -15.42  1.00000
  1144      2.75    -15.37  1.00000
  1145      2.80    -22.47  1.00000
  1146      2.80    -22.42  1.00000
  1147      2.80    -22.37  1.00000
  1148      2.80    -22.32  1.00000
  1149      2.80    -22.27  1.00000
  1150      2.80    -22.22  1.00000
  1151      2.80    -22.17  1.00000
  1152      2.80    -22.12  1.00000
  1153      2.80    -22.07  1.00000
  1154      2.80    -22.02  1.00000
  1155      2.80    -21.97  1.00000
  1156      2.80    -21.92  1.00000
  1157      2.80    -21.87  1.00000
  1158      2.80    -21.82  1.00000
  1159      2.80    -21.77  1.00000
  1160      2.80    -21.72  1.00000
  1161      2.80    -21.67  1.00000
  1162      2.80    -21.62  1.00000
  1163      2.80    -21.57  1.00000
  1164      2.80    -21.52  1.00000
  1165      2.80    -21.47  1.00000
  1166      2.80    -21.42  1.00000
  1167      2.80    -21.37  1.00000
  1168      2.80    -21.32  1.00000
  1169      2.80    -21.27  1.00000
  1170      2.80    -21.22  1.00000
  1171      2.80    -21.17  1.00000
  1172      2.80    -21.12  1.00000
  1173      2.80    -21.07  1.00000
  1174      2.80    -21.02  1.00000
  1175      2.80    -20.97  1.00000
  1176      2.80    -20.92  1.00000
  1177      2.80    -20.87  1.00000
  1178      2.80    -20.82  1.00000
  1179      2.80    -20.77  1.00000
  1180      2.80    -20.72  1.00000
  1181      2.80    -20.67  1.00000
  1182      2.80    -20.62  1.00000
  1183      2.80    -20.57  1.00000
  1184      2.80    -20.52  1.00000
  1185      2.80    -20.47  1.00000
  1186      2.80    -20.42  1.00000
  1187      2.80    -20.37  1.00000
  1188      2.80    -20.32  1.00000
  1189      2.80    -20.27  1.00000
  1190      2.80    -20.22  1.00000
  1191      2.80    -20.17  1.00000
  1192      2.80    -20.12  1.00000
  1193      2.80    -20.07  1.00000
  1194      2.80    -20.02  1.00000
  1195      2.80    -19.97  1.00000
  1196      2.80    -19.92  1.00000
  1197      2.80    -19.87  1.00000
  1198      2.80    -19.82  1.00000
  1199      2.80    -19.77  1.00000
  1200      2.80    -19.72  1.00000
  1201      2.80    -19.67  1.00000
  1202      2.80    -19.62  1.00000
  1203      2.80    -19.57  1.00000
  1204      2.80    -19.52  1.00000
  1205      2.80    -19.47  1.00000
  1206      2.80    -19.42  1.00000
  1207      2.80    -19.37  1.00000
  1208      2.80    -19.32  1.00000
  1209      2.80    -19.27  1.00000
  1210      2.80    -19.22  1.00000
  1211      2.80    -19.17  1.00000
  1212      2.80    -19.12  1.00000
  1213      2.80    -19.07  1.00000
  1214      2.80    -19.02  1.00000
  1215      2.80    -18.97  1.00000
  1216      2.80    -18.92  1.00000
  1217      2.80    -18.87  1.00000
  1218      2.80    -18.82  1.00000
  1219      2.80    -18.77  1.00000
  1220      2.80    -18.72  1.00000
  1221      2.80    -18.67  1.00000
  1222      2.80    -18.62  1.00000
  1223      2.80    -18.57  1.00000
  1224      2.80    -18.52  1.00000
  1225      2.80    -18.47  1.00000
  1226      2.80    -18.42  1.00000
  1227      2.80    -18.37  1.00000
  1228      2.80    -18.32  1.00000
  1229      2.80    -18.27  1.00000
  1230      2.80    -18.22  1.00000
  1231      2.80    -18.17  1.00000
  1232      2.80    -18.12  1.00000
  1233      2.80    -18.07  1.00000
  1234      2.80    -18.02  1.00000
  1235      2.80    -17.97  1.00000
  1236      2.80    -17.92  1.00000
  1237      2.80    -17.87  1.00000
  1238      2.80    -17.82  1.00000
  1239      2.80    -17.77  1.00000
  1240      2.80    -17.72  1.00000
  1241      2.80    -17.67  1.00000
  1242      2.80    -17.62  1.00000
  1243      2.80    -17.57  1.00000
  1244      2.80    -17.52  1.00000
  1245      2.80    -17.47  1.00000
  1246      2.80    -17.42  1.00000
  1247      2.80    -17.37  1.00000
  1248      2.80    -17.32  1.00000
  1249      2.80    -17.27  1.00000
  1250      2.80    -17.22  1.00000
